,ts,label
0,96.5557,0.0
1,89.8403,0.0
2,87.5015,0.0
3,90.5852,0.0
4,89.9991,0.0
5,97.8195,0.0
6,92.7794,0.0
7,88.6512,0.0
8,88.9667,0.0
9,93.0152,0.0
10,104.234,0.0
11,92.7806,0.0
12,95.5695,0.0
13,92.662,0.0
14,95.6825,0.0
15,99.6284,0.0
16,95.3616,0.0
17,93.8505,0.0
18,89.5326,0.0
19,90.3026,0.0
20,107.058,0.0
21,96.8488,0.0
22,94.4343,0.0
23,96.8359,0.0
24,94.9403,0.0
25,95.6381,0.0
26,94.0989,0.0
27,93.9204,0.0
28,93.1351,0.0
29,91.3713,0.0
30,95.937,0.0
31,96.1439,0.0
32,92.0592,0.0
33,93.3423,0.0
34,95.8422,0.0
35,99.1309,0.0
36,99.4056,0.0
37,91.5974,0.0
38,94.9386,0.0
39,93.8827,0.0
40,99.634,0.0
41,98.1448,0.0
42,97.0225,0.0
43,98.9216,0.0
44,95.8372,0.0
45,99.0924,0.0
46,95.1064,0.0
47,94.8551,0.0
48,88.6071,0.0
49,89.9213,0.0
50,109.893,0.0
51,99.7626,0.0
52,93.5075,0.0
53,94.7022,0.0
54,95.2814,0.0
55,96.753,0.0
56,95.1658,0.0
57,92.0928,0.0
58,91.6878,0.0
59,92.2198,0.0
60,98.8495,0.0
61,93.6128,0.0
62,91.6333,0.0
63,92.0681,0.0
64,94.356,0.0
65,101.24,0.0
66,93.7579,0.0
67,91.8493,0.0
68,96.4774,0.0
69,96.0545,0.0
70,97.9562,0.0
71,99.8997,0.0
72,97.3642,0.0
73,96.304,0.0
74,96.5114,0.0
75,101.322,0.0
76,91.2359,0.0
77,91.3983,0.0
78,93.7865,0.0
79,95.9156,0.0
80,114.285,0.0
81,99.6928,0.0
82,97.9538,0.0
83,95.7187,0.0
84,95.028,0.0
85,95.9357,0.0
86,97.6308,0.0
87,94.4832,0.0
88,97.752,0.0
89,98.1986,0.0
90,100.439,0.0
91,98.5857,0.0
92,96.9935,0.0
93,96.5538,0.0
94,93.6776,0.0
95,105.817,0.0
96,102.522,0.0
97,96.7305,0.0
98,98.2161,0.0
99,96.3756,0.0
100,97.8698,0.0
101,97.9091,0.0
102,99.8633,0.0
103,98.1923,0.0
104,98.5091,0.0
105,101.388,0.0
106,100.096,0.0
107,97.9369,0.0
108,96.9822,0.0
109,96.0078,0.0
110,107.61,0.0
111,99.0319,0.0
112,95.2357,0.0
113,97.5318,0.0
114,95.4074,0.0
115,95.8635,0.0
116,100.954,0.0
117,96.9993,0.0
118,97.4689,0.0
119,99.571,0.0
120,102.011,0.0
121,92.4846,0.0
122,95.9901,0.0
123,95.1007,0.0
124,94.8047,0.0
125,103.018,0.0
126,97.5664,0.0
127,104.1,0.0
128,96.4963,0.0
129,96.9048,0.0
130,100.81,0.0
131,98.6713,0.0
132,94.8279,0.0
133,96.1329,0.0
134,95.1492,0.0
135,97.8845,0.0
136,97.6754,0.0
137,96.5326,0.0
138,95.9392,0.0
139,95.2666,0.0
140,113.236,0.0
141,101.184,0.0
142,99.6702,0.0
143,97.9735,0.0
144,98.6563,0.0
145,101.393,0.0
146,98.9284,0.0
147,99.5828,0.0
148,96.2166,0.0
149,104.308,0.0
150,100.929,0.0
151,102.753,0.0
152,101.895,0.0
153,100.217,0.0
154,98.4663,0.0
155,106.798,0.0
156,107.649,0.0
157,100.174,0.0
158,105.507,0.0
159,108.245,0.0
160,107.987,0.0
161,105.323,0.0
162,106.175,0.0
163,102.301,0.0
164,103.759,0.0
165,106.624,0.0
166,102.93,0.0
167,106.185,0.0
168,99.9979,0.0
169,99.0255,0.0
170,117.248,0.0
171,107.045,0.0
172,106.484,0.0
173,107.102,0.0
174,106.676,0.0
175,107.877,0.0
176,106.064,0.0
177,106.741,0.0
