,ts,label
0,2,0
1,14,0
2,4,0
3,2,0
4,42,0
5,4,0
6,2,0
7,44,0
8,4,0
9,36,0
10,6,0
11,44,0
12,18,0
13,8,0
14,10,0
15,4,0
16,6,0
17,22,0
18,6,0
19,4,0
20,20,0
21,20,0
22,30,0
23,6,0
24,28,0
25,60,0
26,22,0
27,14,0
28,34,0
29,46,0
30,38,0
31,52,0
32,40,0
33,32,0
34,64,0
35,38,0
36,26,0
37,18,0
38,14,0
39,42,0
40,8,0
41,32,0
42,16,0
43,6,0
44,4,0
45,26,0
46,22,0
47,2,0
48,12,0
49,16,0
50,4,0
51,26,0
52,26,0
53,16,0
54,36,0
55,20,0
56,4,0
57,18,0
58,44,0
59,50,0
60,48,0
61,44,0
62,38,0
63,38,0
64,74,0
65,56,0
66,28,0
67,10,0
68,40,0
69,36,0
70,0,0
71,28,0
72,32,0
73,26,0
74,4,0
75,26,0
76,48,0
77,10,0
78,12,0
79,6,0
80,40,0
81,26,0
82,64,0
83,14,0
84,70,0
85,70,0
86,18,0
87,22,0
88,66,0
89,14,0
90,36,0
91,20,0
92,22,0
93,50,0
94,22,0
95,14,0
96,4,0
97,14,0
98,10,0
99,26,0
100,6,0
101,4,0
102,28,0
103,2,0
104,4,0
105,28,0
106,42,0
107,16,0
108,44,0
109,30,0
110,26,0
111,12,0
112,14,0
113,14,0
114,12,0
115,14,0
116,0,0
117,24,0
118,20,0
119,22,0
120,0,0
121,2,0
122,8,0
123,14,0
124,0,0
125,10,0
126,10,0
127,4,0
128,40,0
129,20,0
130,0,0
131,50,0
132,18,0
133,8,0
134,16,0
135,16,0
136,10,0
137,2,0
138,0,0
139,8,0
140,2,0
141,6,0
142,6,0
143,4,0
144,14,0
145,12,0
146,2,0
147,4,0
148,48,0
149,2,0
150,12,0
151,2,0
152,46,0
153,4,0
154,14,0
155,2,0
156,34,0
157,8,0
158,32,0
159,22,0
160,14,0
161,16,0
162,12,0
163,40,0
164,24,0
165,6,0
166,18,0
167,2,0
168,0,0
169,38,0
170,22,0
171,6,0
172,6,0
173,50,0
174,26,0
175,6,0
176,18,0
177,30,0
178,12,0
179,0,0
180,10,0
181,48,0
182,8,0
183,12,0
184,28,0
185,50,0
186,36,0
187,16,0
188,22,0
189,10,0
190,44,0
191,26,0
192,12,0
193,6,0
194,14,0
195,14,0
196,36,0
197,10,0
198,0,0
199,16,0
200,34,0
201,16,0
202,2,0
203,20,0
204,42,0
205,6,0
206,8,0
207,22,0
208,8,0
209,4,0
210,0,0
211,42,0
212,10,0
213,2,0
214,12,0
215,0,0
216,2,0
217,22,0
218,12,0
219,50,0
220,28,0
221,0,0
222,4,0
223,44,0
224,18,0
225,2,0
226,6,0
227,18,0
228,12,0
229,24,0
230,38,0
231,20,0
232,26,0
233,42,0
234,40,0
235,8,0
236,20,0
237,32,0
238,46,0
239,22,0
240,12,0
241,38,0
242,4,0
243,10,0
244,22,0
245,16,0
246,2,0
247,2,0
248,14,0
249,10,0
250,24,0
251,14,0
252,38,0
253,40,0
254,40,0
255,32,0
256,14,0
257,48,0
258,20,0
259,36,0
260,6,0
261,2,0
262,28,0
263,42,0
264,14,0
265,14,0
266,30,0
267,42,0
268,40,0
269,44,0
270,36,0
271,32,0
272,30,0
273,48,0
274,0,0
275,2,0
276,46,0
277,22,0
278,22,0
279,34,0
280,20,0
281,54,0
282,34,0
283,14,0
284,22,0
285,44,0
286,38,0
287,24,0
288,14,0
289,52,0
290,20,0
291,12,0
292,6,0
293,48,0
294,8,0
295,4,0
296,16,0
297,42,0
298,20,0
299,0,0
300,66,0
301,14,0
302,2,0
303,10,0
304,4,0
305,10,0
306,0,0
307,2,0
308,8,0
309,22,0
310,0,0
311,22,0
312,28,0
313,26,0
314,16,0
315,54,0
316,56,0
317,18,0
318,18,0
319,56,0
320,48,0
321,8,0
322,18,0
323,6,0
324,2,0
325,14,0
326,14,0
327,28,0
328,4,0
329,12,0
330,4,0
331,8,0
332,40,0
333,2,0
334,2,0
335,18,0
336,22,0
337,16,0
338,10,0
339,16,0
