,ts,label
0,-1.659506,0.0
1,-2.381634,0.0
2,-3.014972,0.0
3,-3.546057,0.0
4,-3.897451,0.0
5,-4.062185,0.0
6,-3.887819,0.0
7,-3.967627,0.0
8,-4.189082,0.0
9,-4.250568,0.0
10,-4.141955,0.0
11,-3.770385,0.0
12,-3.332979,0.0
13,-3.177921,0.0
14,-3.034787,0.0
15,-2.922744,0.0
16,-2.940618,0.0
17,-2.885068,0.0
18,-2.959058,0.0
19,-3.129279,0.0
20,-3.226932,0.0
21,-3.329707,0.0
22,-3.446935,0.0
23,-3.50802,0.0
24,-3.417908,0.0
25,-3.41219,0.0
26,-2.982661,0.0
27,-2.641355,0.0
28,-2.359662,0.0
29,-2.174609,0.0
30,-2.009693,0.0
31,-1.947843,0.0
32,-1.948594,0.0
33,-1.858348,0.0
34,-2.054676,0.0
35,-1.763165,0.0
36,-1.759015,0.0
37,-1.645769,0.0
38,-1.658318,0.0
39,-1.620676,0.0
40,-1.440754,0.0
41,-1.263011,0.0
42,-1.072626,0.0
43,-0.8031603,0.0
44,-0.5732733,0.0
45,-0.5335607,0.0
46,-0.6248737,0.0
47,-0.8332417,0.0
48,-1.0224,0.0
49,-1.419556,0.0
50,-1.903567,0.0
51,-2.837091,0.0
52,-3.227853,0.0
53,-3.217482,0.0
54,-2.621115,0.0
55,-1.892178,0.0
56,-1.182388,0.0
57,-0.7444211,0.0
58,-0.7517986,0.0
59,-1.291893,0.0
60,-2.201097,0.0
61,-2.86573,0.0
62,-3.737189,0.0
63,-5.419766,0.0
64,-6.296175,0.0
65,-5.939137,0.0
66,-4.825264,0.0
67,-3.504824,0.0
68,-2.721892,0.0
69,-2.747823,0.0
70,-2.991962,0.0
71,-3.30662,0.0
72,-3.616564,0.0
73,-3.760771,0.0
74,-3.772258,0.0
75,-3.558329,0.0
76,-3.304671,0.0
77,-3.131338,0.0
78,-2.877791,0.0
79,-2.715839,0.0
80,-2.637846,0.0
81,-2.67162,0.0
82,-2.646295,0.0
83,-2.553746,0.0
84,-2.569192,0.0
85,-2.495367,0.0
86,-2.45711,0.0
87,-2.484208,0.0
88,-2.213147,0.0
89,-2.227042,0.0
90,-1.992422,0.0
91,-1.958882,0.0
92,-2.068897,0.0
93,-2.057654,0.0
94,-2.02793,0.0
95,-1.960241,0.0
96,-1.859625,0.0
97,-1.829915,0.0
98,-1.784143,0.0
99,-1.659105,0.0
100,-1.620134,0.0
101,-1.533017,0.0
102,-1.593328,0.0
103,-1.770722,0.0
104,-1.925673,0.0
105,-2.08302,0.0
106,-2.304928,0.0
107,-2.686846,0.0
108,-2.734221,0.0
109,-2.772296,0.0
110,-2.764162,0.0
111,-2.669486,0.0
112,-2.493775,0.0
113,-2.263808,0.0
114,-2.093736,0.0
115,-2.257932,0.0
116,-2.517281,0.0
117,-2.801588,0.0
118,-3.097991,0.0
119,-3.207732,0.0
120,-3.390699,0.0
121,-3.508414,0.0
122,-3.512934,0.0
123,-3.384661,0.0
124,-3.432097,0.0
125,-3.714081,0.0
126,-3.983726,0.0
127,-4.183249,0.0
128,-4.322518,0.0
129,-4.283449,0.0
130,-4.239946,0.0
131,-4.26904,0.0
132,-4.108413,0.0
133,-3.692332,0.0
134,-3.45268,0.0
135,-3.342988,0.0
136,-3.278239,0.0
137,-3.278329,0.0
138,-3.322279,0.0
139,-3.26017,0.0
140,-3.199096,0.0
141,-2.882513,0.0
142,-2.625073,0.0
143,-2.336357,0.0
144,-2.041402,0.0
145,-1.831141,0.0
146,-1.743792,0.0
147,-1.642248,0.0
148,-1.683379,0.0
149,-1.698137,0.0
150,-1.677576,0.0
151,-1.620202,0.0
152,-1.613496,0.0
153,-1.593189,0.0
154,-1.56136,0.0
155,-1.530245,0.0
156,-1.503073,0.0
157,-1.426322,0.0
158,-1.294708,0.0
159,-1.118601,0.0
160,-0.925206,0.0
161,-0.7588968,0.0
162,-0.6576246,0.0
163,-0.7071134,0.0
164,-1.048906,0.0
165,-1.501778,0.0
166,-1.89577,0.0
167,-2.552642,0.0
168,-3.346803,0.0
169,-3.745399,0.0
170,-3.450475,0.0
171,-2.529807,0.0
172,-1.488238,0.0
173,-0.566749,0.0
174,-0.04391,0.0
175,0.04116267,0.0
176,-0.4134867,0.0
177,-0.9929835,0.0
178,-1.85636,0.0
179,-3.56611,0.0
180,-5.164728,0.0
181,-6.456841,0.0
182,-6.575223,0.0
183,-4.906741,0.0
184,-3.208304,0.0
185,-2.287322,0.0
186,-2.095037,0.0
187,-2.577797,0.0
188,-2.730139,0.0
189,-2.895813,0.0
190,-3.400123,0.0
191,-3.846666,0.0
192,-4.08681,0.0
193,-4.008472,0.0
194,-3.567278,0.0
195,-3.17529,0.0
196,-2.866109,0.0
197,-2.638247,0.0
198,-2.487001,0.0
199,-2.40957,0.0
200,-2.315979,0.0
201,-2.264569,0.0
202,-2.421719,0.0
203,-2.344226,0.0
204,-2.246326,0.0
205,-2.254679,0.0
206,-2.077777,0.0
207,-1.980413,0.0
208,-1.915182,0.0
209,-1.818671,0.0
210,-1.753642,0.0
211,-1.772524,0.0
212,-1.706319,0.0
213,-1.614256,0.0
214,-1.499478,0.0
215,-1.292654,0.0
216,-1.165826,0.0
217,-1.058785,0.0
218,-1.048689,0.0
219,-1.175164,0.0
220,-1.283056,0.0
221,-1.528836,0.0
222,-2.006348,0.0
223,-2.361019,0.0
224,-2.515473,0.0
225,-2.692498,0.0
226,-2.846294,0.0
227,-2.776229,0.0
228,-2.539244,0.0
229,-2.346842,0.0
230,-2.344306,0.0
231,-2.701691,0.0
232,-3.071506,0.0
233,-3.179153,0.0
234,-3.037581,0.0
235,-3.14201,0.0
236,-3.535753,0.0
237,-3.681698,0.0
238,-3.590388,0.0
239,-3.904284,0.0
240,-4.102068,0.0
241,-4.085299,0.0
242,-4.353054,0.0
243,-4.565476,0.0
244,-4.652523,0.0
245,-4.777225,0.0
246,-4.488835,0.0
247,-4.092883,0.0
248,-3.587741,0.0
249,-3.156673,0.0
250,-2.989434,0.0
251,-2.928254,0.0
252,-3.083681,0.0
253,-3.075189,0.0
254,-3.09469,0.0
255,-3.086521,0.0
256,-2.813919,0.0
257,-2.459075,0.0
258,-2.003149,0.0
259,-1.630022,0.0
260,-1.479379,0.0
261,-1.520006,0.0
262,-1.632482,0.0
263,-1.67401,0.0
264,-1.681923,0.0
265,-1.602766,0.0
266,-1.50748,0.0
267,-1.363184,0.0
268,-1.28975,0.0
269,-1.252917,0.0
270,-1.247906,0.0
271,-1.29686,0.0
272,-1.224365,0.0
273,-1.00339,0.0
274,-0.7420769,0.0
275,-0.5626715,0.0
276,-0.4376228,0.0
277,-0.6403989,0.0
278,-1.289844,0.0
279,-2.012315,0.0
280,-2.669507,0.0
281,-3.504912,0.0
282,-4.314946,0.0
283,-4.168979,0.0
284,-3.040226,0.0
285,-1.675549,0.0
286,-0.6507993,0.0
287,-0.1261233,0.0
288,0.2631317,0.0
289,0.3901717,0.0
290,0.01260533,0.0
291,-0.8722033,0.0
292,-2.533746,0.0
293,-4.204158,0.0
294,-5.553608,0.0
295,-6.537353,0.0
296,-5.842876,0.0
297,-4.053387,0.0
298,-3.095608,0.0
299,-2.567658,0.0
300,-2.681049,0.0
301,-2.895951,0.0
302,-3.0114,0.0
303,-3.295692,0.0
304,-3.789097,0.0
305,-3.82526,0.0
306,-3.672969,0.0
307,-3.415663,0.0
308,-3.106464,0.0
309,-2.912383,0.0
310,-2.644854,0.0
