,ts,label
0,0.75944947,0.0
1,0.7680646,0.0
2,0.76715343,0.0
3,0.77251301,0.0
4,0.76943957,0.0
5,0.78236986,0.0
6,0.76540902,0.0
7,0.76306123,0.0
8,0.77389793,0.0
9,0.70701782,0.0
10,0.73368477,0.0
11,0.48021835,0.0
12,0.24296001,0.0
13,0.08775711,0.0
14,-0.080770513,0.0
15,-0.20214595,0.0
16,-0.28785483,0.0
17,-0.3960509,0.0
18,-0.50306355,0.0
19,-0.61925026,0.0
20,-0.70268942,0.0
21,-0.77055912,0.0
22,-0.81971416,0.0
23,-0.8624403,0.0
24,-0.90700627,0.0
25,-0.92058647,0.0
26,-0.94714536,0.0
27,-0.95044016,0.0
28,-1.0124403,0.0
29,-1.0185538,0.0
30,-0.8129835,0.0
31,-0.51070657,0.0
32,-0.24581485,0.0
33,0.0040032239,0.0
34,0.13640216,0.0
35,0.20331967,0.0
36,0.27914879,0.0
37,0.34904927,0.0
38,0.48248558,0.0
39,0.53197897,0.0
40,0.52085737,0.0
41,0.55611482,0.0
42,0.57863926,0.0
43,0.62632197,0.0
44,0.64259081,0.0
45,0.62778386,0.0
46,0.60763295,0.0
47,0.62125808,0.0
48,0.63260251,0.0
49,0.66507647,0.0
50,0.67069612,0.0
51,0.67095002,0.0
52,0.67488528,0.0
53,0.73601951,0.0
54,0.70437784,0.0
55,0.7309328,0.0
56,0.78076055,0.0
57,0.7842684,0.0
58,0.7786582,0.0
59,0.74779232,0.0
60,0.74575726,0.0
61,0.74559331,0.0
62,0.77011824,0.0
63,0.78285641,0.0
64,0.73457217,0.0
65,0.74775733,0.0
66,0.7833102,0.0
67,0.78281969,0.0
68,0.73569459,0.0
69,0.74188324,0.0
70,0.78223038,0.0
71,0.81573167,0.0
72,0.81016136,0.0
73,0.81492818,0.0
74,0.80149711,0.0
75,0.81729836,0.0
76,0.79844712,0.0
77,0.79086458,0.0
78,0.79770845,0.0
79,0.77871629,0.0
80,0.75726336,0.0
81,0.74148739,0.0
82,0.75608757,0.0
83,0.74727484,0.0
84,0.7313052,0.0
85,0.74165428,0.0
86,0.72687003,0.0
87,0.77901583,0.0
88,0.77754206,0.0
89,0.74520927,0.0
90,0.7379025,0.0
91,0.78707413,0.0
92,0.77021974,0.0
93,0.79439836,0.0
94,0.77372823,0.0
95,0.76469802,0.0
96,0.78501415,0.0
97,0.81765183,0.0
98,0.81075985,0.0
99,0.82663208,0.0
100,0.82372199,0.0
101,0.81153342,0.0
102,0.79483955,0.0
103,0.78265381,0.0
104,0.74489787,0.0
105,0.78020974,0.0
106,0.76069849,0.0
107,0.76714641,0.0
108,0.79089305,0.0
109,0.74164163,0.0
110,0.44978152,0.0
111,0.28148552,0.0
112,0.097667833,0.0
