,ts,label
0,0,0
1,367,0
2,2325,0
3,2522,0
4,2362,0
5,2014,0
6,1321,0
7,1318,0
8,1815,0
9,2274,0
10,2176,0
11,1897,0
12,1083,0
13,596,0
14,348,0
15,219,0
16,173,0
17,156,0
18,280,0
19,544,0
20,1586,0
21,3475,0
22,2866,0
23,2475,0
24,2127,0
25,1710,0
26,2414,0
27,2621,0
28,2531,0
29,1874,0
30,1319,0
31,1352,0
32,1758,0
33,2242,0
34,2372,0
35,2044,0
36,1115,0
37,594,0
38,364,0
39,283,0
40,242,0
41,233,0
42,309,0
43,579,0
44,1607,0
45,3453,0
46,2777,0
47,2544,0
48,2018,0
49,1767,0
50,2373,0
51,2559,0
52,2359,0
53,2294,0
54,1531,0
55,1302,0
56,1717,0
57,2179,0
58,2356,0
59,1938,0
60,1159,0
61,504,0
62,288,0
63,312,0
64,258,0
65,157,0
66,225,0
67,532,0
68,1608,0
69,3441,0
70,2986,0
71,2740,0
72,2134,0
73,1832,0
74,2434,0
75,2578,0
76,2341,0
77,2078,0
78,1263,0
79,1272,0
80,1507,0
81,1851,0
82,2312,0
83,1891,0
84,1100,0
85,625,0
86,334,0
87,238,0
88,153,0
89,238,0
90,396,0
91,657,0
92,1783,0
93,3637,0
94,2813,0
95,2695,0
96,2188,0
97,1885,0
98,2378,0
99,2667,0
100,2713,0
101,2026,0
102,1653,0
103,1361,0
104,1977,0
105,2202,0
106,2386,0
107,2306,0
108,1870,0
109,775,0
110,548,0
111,422,0
112,199,0
113,313,0
114,420,0
115,666,0
116,1413,0
117,2677,0
118,2136,0
119,2243,0
120,2050,0
121,2007,0
122,2197,0
123,2279,0
124,2110,0
125,2073,0
126,1631,0
127,1643,0
128,2509,0
129,2928,0
130,2472,0
131,2210,0
132,1660,0
133,894,0
134,420,0
135,371,0
136,221,0
137,175,0
138,406,0
139,863,0
140,1200,0
141,1776,0
142,2522,0
143,2231,0
144,2260,0
145,2126,0
146,2139,0
147,2017,0
148,1914,0
149,1748,0
150,1527,0
151,1785,0
152,2447,0
153,2635,0
154,2515,0
155,2116,0
156,1303,0
157,735,0
158,409,0
159,338,0
160,204,0
161,191,0
162,1032,0
163,659,0
164,2042,0
165,4067,0
166,3480,0
167,3051,0
168,2304,0
169,2228,0
170,3092,0
171,3171,0
172,3049,0
173,2489,0
174,1878,0
175,2069,0
176,2510,0
177,2669,0
178,2593,0
179,1996,0
180,1380,0
181,720,0
182,479,0
183,273,0
184,253,0
185,299,0
186,425,0
187,737,0
188,2262,0
189,4036,0
190,3610,0
191,3202,0
192,2267,0
193,2255,0
194,3032,0
195,3087,0
196,2820,0
197,2398,0
198,1715,0
199,1851,0
200,2621,0
201,2643,0
202,2739,0
203,2215,0
204,1267,0
205,753,0
206,362,0
207,306,0
208,218,0
209,252,0
210,332,0
211,757,0
212,2194,0
213,4854,0
214,4051,0
215,3517,0
216,2766,0
217,2851,0
218,3495,0
219,3693,0
220,3084,0
221,3130,0
222,2000,0
223,2304,0
224,2601,0
225,2824,0
226,2792,0
227,2155,0
228,1348,0
229,585,0
230,575,0
231,512,0
232,320,0
233,212,0
234,280,0
235,715,0
236,2117,0
237,4007,0
238,3683,0
239,3059,0
240,2651,0
241,2433,0
242,3112,0
243,3077,0
244,3085,0
245,2675,0
246,1747,0
247,2144,0
248,2481,0
249,2829,0
250,3068,0
251,2882,0
252,1819,0
253,799,0
254,576,0
255,307,0
256,222,0
257,264,0
258,328,0
259,752,0
260,2187,0
261,4737,0
262,4717,0
263,3921,0
264,3795,0
265,3322,0
266,3815,0
267,3462,0
